,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,resolution_description,resolution_action_updated_date,bridge_highway_name,bridge_highway_segment,closed_date,road_ramp,facility_type,bridge_highway_direction,taxi_company_borough,taxi_pick_up_location,vehicle_type,due_date
655075,53308394,2022-02-08T12:50:56.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10463.0,3410 KINGSBRIDGE AVENUE,KINGSBRIDGE AVENUE,WEST  234 STREET,LOU AUGER SQUARE,WEST  234 STREET,LOU AUGER SQUARE,ADDRESS,BRONX,KINGSBRIDGE AVENUE,In Progress,08 BRONX,2057600100.0,BRONX,1010855.0,260865.0,PHONE,Unspecified,BRONX,40.882648203870616,-73.9037867278487,"{'latitude': '40.882648203870616', 'longitude': '-73.9037867278487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11272.0,48.0,5.0,40.0,33.0,,,,,,,,,,,,
663598,53292168,2022-02-07T11:54:31.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,Other (Explain Below),10012.0,251 ELIZABETH STREET,ELIZABETH STREET,PRINCE STREET,EAST HOUSTON STREET,PRINCE STREET,EAST HOUSTON STREET,ADDRESS,NEW YORK,ELIZABETH STREET,In Progress,02 MANHATTAN,1005080036.0,MANHATTAN,985960.0,202882.0,PHONE,Unspecified,MANHATTAN,40.72354076852165,-73.99383078866671,"{'latitude': '40.72354076852165', 'longitude': '-73.99383078866671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12075.0,57.0,4.0,32.0,2.0,,,,,,,,,,,,
685782,53271733,2022-02-04T12:38:52.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10001.0,426 WEST   27 DRIVE,WEST   27 DRIVE,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   27 STREET,In Progress,04 MANHATTAN,1007240015.0,MANHATTAN,983731.0,212528.0,PHONE,Unspecified,MANHATTAN,40.75001680397238,-74.00187315391418,"{'latitude': '40.75001680397238', 'longitude': '-74.00187315391418', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11722.0,12.0,4.0,10.0,6.0,,,,,,,,,,,,
686175,53271898,2022-02-04T11:53:51.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10075.0,418 EAST   77 STREET,EAST   77 STREET,1 AVENUE,YORK AVENUE,1 AVENUE,YORK AVENUE,ADDRESS,NEW YORK,EAST   77 STREET,In Progress,08 MANHATTAN,1014710038.0,MANHATTAN,997261.0,220086.0,PHONE,Unspecified,MANHATTAN,40.770752015687954,-73.95302659923613,"{'latitude': '40.770752015687954', 'longitude': '-73.95302659923613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10092.0,23.0,4.0,1.0,11.0,,,,,,,,,,,,
691598,53264713,2022-02-03T16:10:15.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10021.0,305 EAST   75 STREET,EAST   75 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   75 STREET,In Progress,08 MANHATTAN,1014500005.0,MANHATTAN,996295.0,220024.0,ONLINE,Unspecified,MANHATTAN,40.77058321089202,-73.95651424377978,"{'latitude': '40.77058321089202', 'longitude': '-73.95651424377978', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12083.0,23.0,4.0,1.0,11.0,,,,,,,,,,,,
691975,53256613,2022-02-03T15:05:44.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10451.0,454 EAST  160 STREET,EAST  160 STREET,ELTON AVENUE,WASHINGTON AVENUE,ELTON AVENUE,WASHINGTON AVENUE,ADDRESS,BRONX,EAST  160 STREET,In Progress,03 BRONX,2023810049.0,BRONX,1008538.0,239123.0,ONLINE,Unspecified,BRONX,40.82297958955388,-73.91224459819823,"{'latitude': '40.82297958955388', 'longitude': '-73.91224459819823', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10929.0,34.0,5.0,43.0,25.0,,,,,,,,,,,,
693161,53262876,2022-02-03T12:22:08.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,1-2 Family Dwelling,11218.0,257 EAST    4 STREET,EAST    4 STREET,CATON AVENUE,ALBEMARLE ROAD,CATON AVENUE,ALBEMARLE ROAD,ADDRESS,BROOKLYN,EAST    4 STREET,In Progress,12 BROOKLYN,3053270059.0,BROOKLYN,990641.0,174682.0,PHONE,Unspecified,BROOKLYN,40.64613607538203,-73.97696977205108,"{'latitude': '40.64613607538203', 'longitude': '-73.97696977205108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17620.0,2.0,2.0,27.0,39.0,,,,,,,,,,,,
698297,53249880,2022-02-02T18:11:06.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,1-2 Family Dwelling,10452.0,1543 JESUP AVENUE,JESUP AVENUE,WEST  172 STREET,CROSS BX EP NB EN WASHINGTON BR,WEST  172 STREET,CROSS BX EP NB EN WASHINGTON BR,ADDRESS,BRONX,JESUP AVENUE,In Progress,04 BRONX,2028720230.0,BRONX,1006847.0,247314.0,PHONE,Unspecified,BRONX,40.845465999784864,-73.91832678290528,"{'latitude': '40.845465999784864', 'longitude': '-73.91832678290528', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930.0,6.0,5.0,29.0,29.0,,,,,,,,,,,,
699089,53248206,2022-02-02T16:01:29.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10014.0,61 JANE STREET,JANE STREET,HUDSON STREET,GREENWICH STREET,HUDSON STREET,GREENWICH STREET,ADDRESS,NEW YORK,JANE STREET,In Progress,02 MANHATTAN,1006260012.0,MANHATTAN,982621.0,208203.0,PHONE,Unspecified,MANHATTAN,40.738145625469656,-74.00587827374288,"{'latitude': '40.738145625469656', 'longitude': '-74.00587827374288', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12077.0,57.0,4.0,10.0,3.0,,,,,,,,,,,,
699402,53250866,2022-02-02T15:07:45.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10032.0,130 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,WEST  164 STREET,WEST  165 STREET,WEST  164 STREET,WEST  165 STREET,ADDRESS,NEW YORK,FT WASHINGTON AVENUE,In Progress,12 MANHATTAN,1021370168.0,MANHATTAN,999962.0,245237.0,PHONE,Unspecified,MANHATTAN,40.83978017839274,-73.94321636432011,"{'latitude': '40.83978017839274', 'longitude': '-73.94321636432011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090.0,47.0,4.0,23.0,21.0,,,,,,,,,,,,
700293,53248302,2022-02-02T13:05:35.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11214.0,8002 21 AVENUE,21 AVENUE,80 STREET,81 STREET,80 STREET,81 STREET,ADDRESS,BROOKLYN,21 AVENUE,In Progress,11 BROOKLYN,3062870036.0,BROOKLYN,986298.0,160273.0,ONLINE,Unspecified,BROOKLYN,40.606588466384686,-73.9926243206542,"{'latitude': '40.606588466384686', 'longitude': '-73.9926243206542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17616.0,1.0,2.0,45.0,37.0,,,,,,,,,,,,
701931,53249602,2022-02-02T10:00:02.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,11206.0,756 MYRTLE AVENUE,MYRTLE AVENUE,NOSTRAND AVENUE,MARCY AVENUE,NOSTRAND AVENUE,MARCY AVENUE,ADDRESS,BROOKLYN,MYRTLE AVENUE,In Progress,03 BROOKLYN,3017547502.0,BROOKLYN,997562.0,192506.0,PHONE,Unspecified,BROOKLYN,40.69505126104589,-73.95199447186556,"{'latitude': '40.69505126104589', 'longitude': '-73.95199447186556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17213.0,69.0,2.0,49.0,51.0,,,,,,,,,,,,
708676,53237075,2022-02-01T14:48:38.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11105.0,21-38 31 STREET,31 STREET,21 AVENUE,DITMARS BOULEVARD,21 AVENUE,DITMARS BOULEVARD,ADDRESS,ASTORIA,31 STREET,In Progress,01 QUEENS,4008460048.0,QUEENS,1009338.0,222443.0,PHONE,Unspecified,QUEENS,40.7771953344702,-73.90941642747768,"{'latitude': '40.7771953344702', 'longitude': '-73.90941642747768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16862.0,39.0,3.0,4.0,72.0,,,,,,,,,,,,
709007,53239816,2022-02-01T14:05:32.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11210.0,3728 AVENUE K,AVENUE K,EAST   38 STREET,EAST   39 STREET,EAST   38 STREET,EAST   39 STREET,ADDRESS,BROOKLYN,AVENUE K,In Progress,18 BROOKLYN,3078080036.0,BROOKLYN,1001182.0,167205.0,PHONE,Unspecified,BROOKLYN,40.625599426768,-73.93900362071128,"{'latitude': '40.625599426768', 'longitude': '-73.93900362071128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17217.0,5.0,2.0,26.0,38.0,,,,,,,,,,,,
710451,53239815,2022-02-01T11:17:11.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10033.0,353 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,WEST  175 STREET,VICTOR VICTOR WAY,WEST  175 STREET,VICTOR VICTOR WAY,ADDRESS,NEW YORK,FT WASHINGTON AVENUE,In Progress,12 MANHATTAN,1021390584.0,MANHATTAN,1000869.0,247820.0,ONLINE,Unspecified,MANHATTAN,40.84686809533158,-73.9399320390161,"{'latitude': '40.84686809533158', 'longitude': '-73.9399320390161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091.0,47.0,4.0,39.0,21.0,,,,,,,,,,,,
716284,53228038,2022-01-31T17:30:18.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10032.0,130 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST  164 STREET,WEST  165 STREET,WEST  164 STREET,WEST  165 STREET,ADDRESS,NEW YORK,FT WASHINGTON AVENUE,In Progress,12 MANHATTAN,1021370168.0,MANHATTAN,999962.0,245237.0,PHONE,Unspecified,MANHATTAN,40.83978017839274,-73.94321636432011,"{'latitude': '40.83978017839274', 'longitude': '-73.94321636432011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090.0,47.0,4.0,23.0,21.0,,,,,,,,,,,,
716652,53229474,2022-01-31T16:51:07.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10306.0,96 GRANT PLACE,GRANT PLACE,LINCOLN AVENUE,GREELEY AVENUE,LINCOLN AVENUE,GREELEY AVENUE,ADDRESS,STATEN ISLAND,GRANT PLACE,In Progress,02 STATEN ISLAND,5036140031.0,STATEN ISLAND,954896.0,149287.0,PHONE,Unspecified,STATEN ISLAND,40.57638573859264,-74.10566789163651,"{'latitude': '40.576385738592634', 'longitude': '-74.10566789163651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10693.0,30.0,1.0,14.0,76.0,,,,,,,,,,,,
717208,53229525,2022-01-31T15:49:04.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,11249.0,475 KENT AVENUE,KENT AVENUE,SOUTH   11 STREET,DIVISION AVENUE,SOUTH   11 STREET,DIVISION AVENUE,ADDRESS,BROOKLYN,KENT AVENUE,In Progress,01 BROOKLYN,3021590001.0,BROOKLYN,993012.0,197058.0,PHONE,Unspecified,BROOKLYN,40.70755110891667,-73.96839668724408,"{'latitude': '40.70755110891667', 'longitude': '-73.96839668724408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613.0,36.0,2.0,38.0,56.0,,,,,,,,,,,,
717625,53232785,2022-01-31T14:57:41.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,1-2 Family Mixed Use Building,11418.0,105-14 JAMAICA AVENUE,JAMAICA AVENUE,105 STREET,106 STREET,105 STREET,106 STREET,ADDRESS,RICHMOND HILL,JAMAICA AVENUE,In Progress,09 QUEENS,4092890124.0,QUEENS,1028126.0,192606.0,PHONE,Unspecified,QUEENS,40.69522698492912,-73.8417745535047,"{'latitude': '40.695226984929114', 'longitude': '-73.8417745535047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24014.0,46.0,3.0,41.0,60.0,,,,,,,,,,,,
726767,53221683,2022-01-30T15:31:13.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11694.0,1 BEACH  105 STREET,BEACH  105 STREET,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,ADDRESS,FAR ROCKAWAY,BEACH  105 STREET,In Progress,14 QUEENS,4161770055.0,QUEENS,1032783.0,151186.0,PHONE,Unspecified,QUEENS,40.58151386132246,-73.82527847261701,"{'latitude': '40.58151386132246', 'longitude': '-73.82527847261701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20532.0,51.0,3.0,41.0,58.0,,,,,,,,,,,,
739233,53205080,2022-01-28T23:32:45.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11691.0,11-11 NEILSON STREET,NEILSON STREET,DINSMORE AVENUE,CHANNING ROAD,DINSMORE AVENUE,CHANNING ROAD,ADDRESS,FAR ROCKAWAY,NEILSON STREET,In Progress,14 QUEENS,4155430084.0,QUEENS,1054120.0,159882.0,ONLINE,Unspecified,QUEENS,40.60524004260548,-73.74837450408806,"{'latitude': '40.60524004260548', 'longitude': '-73.74837450408806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20529.0,51.0,3.0,47.0,59.0,,,,,,,,,,,,
741219,53205079,2022-01-28T16:49:01.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10069.0,180 RIVERSIDE BOULEVARD,RIVERSIDE BOULEVARD,WEST   68 STREET,WEST   69 STREET,WEST   68 STREET,WEST   69 STREET,ADDRESS,NEW YORK,RIVERSIDE BOULEVARD,In Progress,07 MANHATTAN,1011710129.0,MANHATTAN,987434.0,222868.0,ONLINE,Unspecified,MANHATTAN,40.77839687772028,-73.98850353760236,"{'latitude': '40.77839687772028', 'longitude': '-73.98850353760236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10091.0,20.0,4.0,19.0,12.0,,,,,,,,,,,,
741455,53196586,2022-01-28T16:07:15.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10468.0,131 WEST KINGSBRIDGE ROAD,WEST KINGSBRIDGE ROAD,WEBB AVENUE,SEDGWICK AVENUE,WEBB AVENUE,SEDGWICK AVENUE,ADDRESS,BRONX,WEST KINGSBRIDGE ROAD,In Progress,08 BRONX,2032480140.0,BRONX,1011123.0,255881.0,PHONE,Unspecified,BRONX,40.86896785774135,-73.90283753608338,"{'latitude': '40.868967857741346', 'longitude': '-73.90283753608338', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606.0,48.0,5.0,29.0,33.0,,,,,,,,,,,,
742937,53201341,2022-01-28T12:23:18.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10467.0,2723 BARNES AVENUE,BARNES AVENUE,ALLERTON AVENUE,ARNOW AVENUE,ALLERTON AVENUE,ARNOW AVENUE,ADDRESS,BRONX,BARNES AVENUE,In Progress,11 BRONX,2045120052.0,BRONX,1022001.0,254827.0,PHONE,Unspecified,BRONX,40.86603513226419,-73.8635128513696,"{'latitude': '40.86603513226419', 'longitude': '-73.8635128513696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605.0,59.0,5.0,12.0,32.0,,,,,,,,,,,,
750820,53193493,2022-01-27T13:29:03.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11694.0,1 BEACH  105 STREET,BEACH  105 STREET,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,ADDRESS,FAR ROCKAWAY,BEACH  105 STREET,In Progress,14 QUEENS,4161770055.0,QUEENS,1032783.0,151186.0,PHONE,Unspecified,QUEENS,40.58151386132246,-73.82527847261701,"{'latitude': '40.58151386132246', 'longitude': '-73.82527847261701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20532.0,51.0,3.0,41.0,58.0,,,,,,,,,,,,
752578,53192040,2022-01-27T10:22:00.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10460.0,437 MORRIS PARK AVENUE,MORRIS PARK AVENUE,EAST TREMONT AVENUE,LEBANON STREET,EAST TREMONT AVENUE,LEBANON STREET,ADDRESS,BRONX,MORRIS PARK AVENUE,In Progress,06 BRONX,2040070001.0,BRONX,1019285.0,245370.0,PHONE,Unspecified,BRONX,40.84008970392234,-73.87338184282072,"{'latitude': '40.84008970392234', 'longitude': '-73.87338184282072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269.0,35.0,5.0,22.0,31.0,,,,,,,,,,,,
757211,53202642,2022-01-26T18:13:21.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11201.0,431 HICKS STREET,HICKS STREET,WARREN STREET,BALTIC STREET,WARREN STREET,BALTIC STREET,ADDRESS,BROOKLYN,HICKS STREET,In Progress,06 BROOKLYN,3003057501.0,BROOKLYN,984451.0,189951.0,PHONE,Unspecified,BROOKLYN,40.68804838525374,-73.99927523307558,"{'latitude': '40.68804838525374', 'longitude': '-73.99927523307558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16865.0,14.0,2.0,27.0,48.0,,,,,,,,,,,,
758684,53182343,2022-01-26T14:48:04.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,1-2 Family Mixed Use Building,10451.0,811 WALTON AVENUE,WALTON AVENUE,EAST  157 STREET,EAST  158 STREET,EAST  157 STREET,EAST  158 STREET,ADDRESS,BRONX,WALTON AVENUE,In Progress,04 BRONX,2024740001.0,BRONX,1004949.0,240015.0,PHONE,Unspecified,BRONX,40.82543701491463,-73.92520931892479,"{'latitude': '40.82543701491463', 'longitude': '-73.92520931892479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10929.0,50.0,5.0,35.0,27.0,,,,,,,,,,,,
759028,53179033,2022-01-26T14:04:34.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10036.0,358 WEST   48 STREET,WEST   48 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   48 STREET,In Progress,04 MANHATTAN,1010380061.0,MANHATTAN,987225.0,216884.0,ONLINE,Unspecified,MANHATTAN,40.761972429184766,-73.98926082236109,"{'latitude': '40.761972429184766', 'longitude': '-73.98926082236109', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13094.0,12.0,4.0,10.0,10.0,,,,,,,,,,,,
759676,53174781,2022-01-26T12:37:56.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11691.0,608 BEACH   19 STREET,BEACH   19 STREET,NEW HAVEN AVENUE,EVERDELL AVENUE,NEW HAVEN AVENUE,EVERDELL AVENUE,ADDRESS,FAR ROCKAWAY,BEACH   19 STREET,In Progress,14 QUEENS,4155670004.0,QUEENS,1053110.0,158196.0,PHONE,Unspecified,QUEENS,40.60062023989128,-73.75202902425016,"{'latitude': '40.60062023989128', 'longitude': '-73.75202902425016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20529.0,51.0,3.0,47.0,59.0,,,,,,,,,,,,
765369,53165815,2022-01-25T18:13:46.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11212.0,64 EAST   95 STREET,EAST   95 STREET,EAST NEW YORK AVENUE,RUTLAND ROAD,EAST NEW YORK AVENUE,RUTLAND ROAD,ADDRESS,BROOKLYN,EAST   95 STREET,In Progress,17 BROOKLYN,3045970034.0,BROOKLYN,1004737.0,181177.0,PHONE,Unspecified,BROOKLYN,40.66394203370032,-73.92615454892197,"{'latitude': '40.663942033700316', 'longitude': '-73.92615454892197', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17614.0,61.0,2.0,17.0,40.0,,,,,,,,,,,,
767412,53168562,2022-01-25T13:22:20.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,11694.0,1 BEACH  105 STREET,BEACH  105 STREET,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,SHORE FRONT PARKWAY,ROCKAWAY BEACH BOULEVARD,ADDRESS,FAR ROCKAWAY,BEACH  105 STREET,In Progress,14 QUEENS,4161770055.0,QUEENS,1032783.0,151186.0,PHONE,Unspecified,QUEENS,40.58151386132246,-73.82527847261701,"{'latitude': '40.58151386132246', 'longitude': '-73.82527847261701', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20532.0,51.0,3.0,41.0,58.0,,,,,,,,,,,,
768398,53163893,2022-01-25T11:30:55.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11215.0,120 GARFIELD PLACE,GARFIELD PLACE,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,GARFIELD PLACE,In Progress,06 BROOKLYN,3009650032.0,BROOKLYN,989738.0,184774.0,ONLINE,Unspecified,BROOKLYN,40.67383699725502,-73.98021555536482,"{'latitude': '40.67383699725502', 'longitude': '-73.98021555536482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17617.0,14.0,2.0,27.0,50.0,,,,,,,,,,,,
769468,53163877,2022-01-25T09:36:33.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10472.0,1115 VIRGINIA AVENUE,VIRGINIA AVENUE,WATSON AVENUE,HAVILAND AVENUE,WATSON AVENUE,HAVILAND AVENUE,ADDRESS,BRONX,VIRGINIA AVENUE,In Progress,09 BRONX,2037590068.0,BRONX,1023050.0,241304.0,PHONE,Unspecified,BRONX,40.82891398186597,-73.85979849500687,"{'latitude': '40.82891398186597', 'longitude': '-73.85979849500687', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11610.0,58.0,5.0,31.0,26.0,,,,,,,,,,,,
773871,53156884,2022-01-24T16:45:20.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10003.0,300 MERCER STREET,MERCER STREET,WAVERLY PLACE,EAST    8 STREET,WAVERLY PLACE,EAST    8 STREET,ADDRESS,NEW YORK,MERCER STREET,In Progress,02 MANHATTAN,1005480070.0,MANHATTAN,986010.0,205402.0,PHONE,Unspecified,MANHATTAN,40.73045754511662,-73.99364974329583,"{'latitude': '40.73045754511662', 'longitude': '-73.99364974329583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724.0,57.0,4.0,32.0,3.0,,,,,,,,,,,,
774971,53158165,2022-01-24T14:23:31.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10025.0,50 MANHATTAN AVENUE,MANHATTAN AVENUE,WEST  102 STREET,WEST  103 STREET,WEST  102 STREET,WEST  103 STREET,ADDRESS,NEW YORK,MANHATTAN AVENUE,In Progress,07 MANHATTAN,1018380021.0,MANHATTAN,994420.0,229349.0,PHONE,Unspecified,MANHATTAN,40.796180209578544,-73.96326939108826,"{'latitude': '40.796180209578544', 'longitude': '-73.96326939108826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12422.0,20.0,4.0,23.0,15.0,,,,,,,,,,,,
775113,53159523,2022-01-24T14:04:57.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10003.0,300 MERCER STREET,MERCER STREET,WAVERLY PLACE,EAST    8 STREET,WAVERLY PLACE,EAST    8 STREET,ADDRESS,NEW YORK,MERCER STREET,In Progress,02 MANHATTAN,1005480070.0,MANHATTAN,986010.0,205402.0,ONLINE,Unspecified,MANHATTAN,40.73045754511662,-73.99364974329583,"{'latitude': '40.73045754511662', 'longitude': '-73.99364974329583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724.0,57.0,4.0,32.0,3.0,,,,,,,,,,,,
775576,53154687,2022-01-24T13:04:34.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10013.0,83 BAXTER STREET,BAXTER STREET,WHITE STREET,WALKER STREET,WHITE STREET,WALKER STREET,ADDRESS,NEW YORK,BAXTER STREET,In Progress,03 MANHATTAN,1001990003.0,MANHATTAN,984302.0,200397.0,PHONE,Unspecified,MANHATTAN,40.7167202073573,-73.9998124174498,"{'latitude': '40.7167202073573', 'longitude': '-73.9998124174498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12076.0,70.0,4.0,32.0,2.0,,,,,,,,,,,,
