,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,resolution_description,resolution_action_updated_date,bridge_highway_name,bridge_highway_segment,closed_date,road_ramp,facility_type,bridge_highway_direction,taxi_company_borough,taxi_pick_up_location,vehicle_type,due_date
232882,53819559,2022-04-03T08:09:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11237,102 GRATTAN STREET,GRATTAN STREET,KNICKERBOCKER AVE,PORTER AVE,,,ADDRESS,BROOKLYN,,Closed,01 BROOKLYN,3030090018,BROOKLYN,1003896,196522,ONLINE,Unspecified,BROOKLYN,40.70606244392132,-73.9291411924921,"{'latitude': '40.70606244392132', 'longitude': '-73.9291411924921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13828,36,2,30,56,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-05T13:16:00.000,,,2022-04-05T13:16:00.000,,N/A,,,,,
235987,53814544,2022-04-02T20:34:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10016,415 EAST   37 STREET,EAST   37 STREET,1 AVE,F D R DR,,,ADDRESS,NEW YORK,,Closed,06 MANHATTAN,1009697501,MANHATTAN,992058,210907,ONLINE,Unspecified,MANHATTAN,40.745564134827085,-73.97182156356341,"{'latitude': '40.745564134827085', 'longitude': '-73.97182156356341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12078,71,4,51,9,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-05T13:16:00.000,,,2022-04-05T13:16:00.000,,N/A,,,,,
236122,53808748,2022-04-02T20:12:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10036,550 WEST   45 STREET,WEST   45 STREET,AMTRAK-NORTHEAST LINE,11 AVE,,,ADDRESS,NEW YORK,,Closed,04 MANHATTAN,1010737501,MANHATTAN,985412,216993,ONLINE,Unspecified,MANHATTAN,40.76227203033298,-73.99580538469833,"{'latitude': '40.76227203033298', 'longitude': '-73.99580538469833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13094,12,4,10,10,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-05T13:16:00.000,,,2022-04-05T13:16:00.000,,N/A,,,,,
236236,53813606,2022-04-02T19:54:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11218,425 EAST    2 STREET,EAST    2 STREET,BEVERLEY RD,AVENUE C,,,ADDRESS,BROOKLYN,,Closed,12 BROOKLYN,3053540057,BROOKLYN,990379,172860,ONLINE,Unspecified,BROOKLYN,40.64113526273373,-73.97791555493563,"{'latitude': '40.64113526273373', 'longitude': '-73.97791555493563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17620,2,2,27,39,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-08T15:14:00.000,,,2022-04-08T15:14:00.000,,N/A,,,,,
236253,53813607,2022-04-02T19:51:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11218,425 EAST    2 STREET,EAST    2 STREET,BEVERLEY RD,AVENUE C,,,ADDRESS,BROOKLYN,,Closed,12 BROOKLYN,3053540057,BROOKLYN,990379,172860,ONLINE,Unspecified,BROOKLYN,40.64113526273373,-73.97791555493563,"{'latitude': '40.64113526273373', 'longitude': '-73.97791555493563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17620,2,2,27,39,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-08T15:13:00.000,,,2022-04-08T15:13:00.000,,N/A,,,,,
236269,53815494,2022-04-02T19:48:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11218,425 EAST    2 STREET,EAST    2 STREET,BEVERLEY RD,AVENUE C,,,ADDRESS,BROOKLYN,,Closed,12 BROOKLYN,3053540057,BROOKLYN,990379,172860,ONLINE,Unspecified,BROOKLYN,40.64113526273373,-73.97791555493563,"{'latitude': '40.64113526273373', 'longitude': '-73.97791555493563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17620,2,2,27,39,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-08T15:12:00.000,,,2022-04-08T15:12:00.000,,N/A,,,,,
236282,53808749,2022-04-02T19:45:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11218,425 EAST    2 STREET,EAST    2 STREET,BEVERLEY RD,AVENUE C,,,ADDRESS,BROOKLYN,,Closed,12 BROOKLYN,3053540057,BROOKLYN,990379,172860,ONLINE,Unspecified,BROOKLYN,40.64113526273373,-73.97791555493563,"{'latitude': '40.64113526273373', 'longitude': '-73.97791555493563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17620,2,2,27,39,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-08T15:12:00.000,,,2022-04-08T15:12:00.000,,N/A,,,,,
236283,53815495,2022-04-02T19:45:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11218,425 EAST    2 STREET,EAST    2 STREET,BEVERLEY RD,AVENUE C,,,ADDRESS,BROOKLYN,,Closed,12 BROOKLYN,3053540057,BROOKLYN,990379,172860,ONLINE,Unspecified,BROOKLYN,40.64113526273373,-73.97791555493563,"{'latitude': '40.64113526273373', 'longitude': '-73.97791555493563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17620,2,2,27,39,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-08T15:12:00.000,,,2022-04-08T15:12:00.000,,N/A,,,,,
236297,53812637,2022-04-02T19:42:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11218,425 EAST    2 STREET,EAST    2 STREET,BEVERLEY RD,AVENUE C,,,ADDRESS,BROOKLYN,,Closed,12 BROOKLYN,3053540057,BROOKLYN,990379,172860,ONLINE,Unspecified,BROOKLYN,40.64113526273373,-73.97791555493563,"{'latitude': '40.64113526273373', 'longitude': '-73.97791555493563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17620,2,2,27,39,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-08T15:12:00.000,,,2022-04-08T15:12:00.000,,N/A,,,,,
236315,53809717,2022-04-02T19:39:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11218,425 EAST    2 STREET,EAST    2 STREET,BEVERLEY RD,AVENUE C,,,ADDRESS,BROOKLYN,,Closed,12 BROOKLYN,3053540057,BROOKLYN,990379,172860,ONLINE,Unspecified,BROOKLYN,40.64113526273373,-73.97791555493563,"{'latitude': '40.64113526273373', 'longitude': '-73.97791555493563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17620,2,2,27,39,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-08T15:12:00.000,,,2022-04-08T15:12:00.000,,N/A,,,,,
236441,53808750,2022-04-02T19:20:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11218,425 EAST    2 STREET,EAST    2 STREET,BEVERLEY RD,AVENUE C,,,ADDRESS,BROOKLYN,,Closed,12 BROOKLYN,3053540057,BROOKLYN,990379,172860,ONLINE,Unspecified,BROOKLYN,40.64113526273373,-73.97791555493563,"{'latitude': '40.64113526273373', 'longitude': '-73.97791555493563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17620,2,2,27,39,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-11T10:26:00.000,,,2022-04-11T10:26:00.000,,N/A,,,,,
236530,53809718,2022-04-02T19:05:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11226,681 OCEAN AVENUE,OCEAN AVENUE,ALBEMARLE RD,REGENT PL,,,ADDRESS,BROOKLYN,,Closed,14 BROOKLYN,3051240026,BROOKLYN,995274,174738,ONLINE,Unspecified,BROOKLYN,40.646285228120554,-73.96027447876203,"{'latitude': '40.646285228120554', 'longitude': '-73.96027447876203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510,60,2,11,43,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-05T13:16:00.000,,,2022-04-05T13:16:00.000,,N/A,,,,,
236746,53810671,2022-04-02T18:26:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10065,429 EAST   65 STREET,EAST   65 STREET,1 AVE,YORK AVE,,,ADDRESS,NEW YORK,,Closed,08 MANHATTAN,1014600016,MANHATTAN,995943,217176,ONLINE,Unspecified,MANHATTAN,40.76276666206212,-73.95779001475917,"{'latitude': '40.76276666206212', 'longitude': '-73.95779001475917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10090,23,4,1,11,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-05T13:16:00.000,,,2022-04-05T13:16:00.000,,N/A,,,,,
237443,53812638,2022-04-02T16:15:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11215,90 8 AVENUE,8 AVENUE,UNION ST,PRESIDENT ST,,,ADDRESS,BROOKLYN,,Closed,06 BROOKLYN,3010650037,BROOKLYN,991671,184496,ONLINE,Unspecified,BROOKLYN,40.67307254037855,-73.97324732474198,"{'latitude': '40.67307254037855', 'longitude': '-73.97324732474198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17617,14,2,27,50,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-05T13:16:00.000,,,2022-04-05T13:16:00.000,,N/A,,,,,
237591,53812639,2022-04-02T15:44:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11216,371 EASTERN PARKWAY,EASTERN PARKWAY,FRANKLIN AVE,BEDFORD AVE,,,ADDRESS,BROOKLYN,,Closed,08 BROOKLYN,3012590047,BROOKLYN,996336,183510,ONLINE,Unspecified,BROOKLYN,40.6703610519738,-73.95643178859027,"{'latitude': '40.6703610519738', 'longitude': '-73.95643178859027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509,16,2,48,49,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-05T13:15:00.000,,,2022-04-05T13:15:00.000,,N/A,,,,,
238009,53814545,2022-04-02T14:30:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11201,218 MYRTLE AVENUE,MYRTLE AVENUE,HUDSON WALK,NAVY WALK,,,ADDRESS,BROOKLYN,,Closed,02 BROOKLYN,3020610101,BROOKLYN,989804,191942,ONLINE,Unspecified,BROOKLYN,40.69351148093732,-73.979971714631,"{'latitude': '40.69351148093732', 'longitude': '-73.979971714631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16865,68,2,48,55,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-05T13:15:00.000,,,2022-04-05T13:15:00.000,,N/A,,,,,
238456,53809719,2022-04-02T13:13:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11226,165 EAST   19 STREET,EAST   19 STREET,ALBEMARLE RD,BEVERLEY RD,,,ADDRESS,BROOKLYN,,Closed,14 BROOKLYN,3051230051,BROOKLYN,994967,174511,ONLINE,Unspecified,BROOKLYN,40.64566253900396,-73.96138112871078,"{'latitude': '40.64566253900396', 'longitude': '-73.96138112871078', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510,60,2,11,43,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-05T13:15:00.000,,,2022-04-05T13:15:00.000,,N/A,,,,,
238573,53809720,2022-04-02T12:54:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11216,368 QUINCY STREET,QUINCY STREET,MARCY AVE,TOMPKINS AVE,,,ADDRESS,BROOKLYN,,Closed,03 BROOKLYN,3018090021,BROOKLYN,999158,189740,ONLINE,Unspecified,BROOKLYN,40.68745668576398,-73.94624512383582,"{'latitude': '40.68745668576398', 'longitude': '-73.94624512383582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17618,69,2,49,51,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-05T13:15:00.000,,,2022-04-05T13:15:00.000,,N/A,,,,,
238874,53813608,2022-04-02T12:05:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11210,1617 NEW YORK AVENUE,NEW YORK AVENUE,GLENWOOD RD,AVENUE H,,,ADDRESS,BROOKLYN,,Closed,17 BROOKLYN,3075610027,BROOKLYN,999582,169968,ONLINE,Unspecified,BROOKLYN,40.63318619112867,-73.94476123368315,"{'latitude': '40.63318619112867', 'longitude': '-73.94476123368315', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17217,61,2,26,40,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-05T13:15:00.000,,,2022-04-05T13:15:00.000,,N/A,,,,,
239635,53815496,2022-04-02T10:22:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10003,60 EAST    9 STREET,EAST    9 STREET,UNIVERSITY PL,BROADWAY,,,ADDRESS,NEW YORK,,Closed,02 MANHATTAN,1005607503,MANHATTAN,986279,205773,ONLINE,Unspecified,MANHATTAN,40.73147579161169,-73.99267905241834,"{'latitude': '40.73147579161169', 'longitude': '-73.99267905241834', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11724,57,4,50,3,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-05T13:15:00.000,,,2022-04-05T13:15:00.000,,N/A,,,,,
240017,53809721,2022-04-02T09:19:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11215,493 12 STREET,12 STREET,8 AVE,W,,,ADDRESS,BROOKLYN,,Closed,06 BROOKLYN,3010970067,BROOKLYN,989898,180985,ONLINE,Unspecified,BROOKLYN,40.66343693700505,-73.97964192395862,"{'latitude': '40.66343693700505', 'longitude': '-73.97964192395862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17617,14,2,27,50,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-05T13:15:00.000,,,2022-04-05T13:15:00.000,,N/A,,,,,
240048,53813609,2022-04-02T09:15:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11205,262 TAAFFE PLACE,TAAFFE PLACE,WILLOUGHBY AVE,DE KALB AVE,,,ADDRESS,BROOKLYN,,Closed,03 BROOKLYN,3019240036,BROOKLYN,995470,191012,ONLINE,Unspecified,BROOKLYN,40.690953476470945,-73.95954109708934,"{'latitude': '40.690953476470945', 'longitude': '-73.95954109708934', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17212,69,2,38,51,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-05T13:15:00.000,,,2022-04-05T13:15:00.000,,N/A,,,,,
240139,53813610,2022-04-02T09:00:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10005,15 BROAD STREET,BROAD STREET,NASSAU ST,EXCHANGE PL,,,ADDRESS,NEW YORK,,Closed,01 MANHATTAN,1000267501,MANHATTAN,981194,196685,ONLINE,Unspecified,MANHATTAN,40.70653112258488,-74.0110223971889,"{'latitude': '40.70653112258488', 'longitude': '-74.0110223971889', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11726,56,4,32,1,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-05T13:15:00.000,,,2022-04-05T13:15:00.000,,N/A,,,,,
242195,53803202,2022-04-01T22:22:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11214,14 BAY   37 STREET,BAY   37 STREET,86 ST,BENSON AVE,,,ADDRESS,BROOKLYN,,Closed,11 BROOKLYN,3068640050,BROOKLYN,987274,157282,ONLINE,Unspecified,BROOKLYN,40.59837850019545,-73.9891106875518,"{'latitude': '40.59837850019545', 'longitude': '-73.9891106875518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17616,1,2,45,37,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-04T09:51:00.000,,,2022-04-04T09:51:00.000,,N/A,,,,,
242221,53799814,2022-04-01T22:19:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11214,14 BAY   37 STREET,BAY   37 STREET,86 ST,BENSON AVE,,,ADDRESS,BROOKLYN,,Closed,11 BROOKLYN,3068640050,BROOKLYN,987274,157282,ONLINE,Unspecified,BROOKLYN,40.59837850019545,-73.9891106875518,"{'latitude': '40.59837850019545', 'longitude': '-73.9891106875518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17616,1,2,45,37,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-04T09:51:00.000,,,2022-04-04T09:51:00.000,,N/A,,,,,
242439,53800925,2022-04-01T21:43:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11215,308 4 STREET,4 STREET,5 AVE,6 AVE,,,ADDRESS,BROOKLYN,,Closed,06 BROOKLYN,3009850008,BROOKLYN,988872,184093,ONLINE,Unspecified,BROOKLYN,40.67196829962845,-73.98333798454908,"{'latitude': '40.67196829962845', 'longitude': '-73.98333798454908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17617,14,2,27,50,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-04-04T09:51:00.000,,,2022-04-04T09:51:00.000,,N/A,,,,,
